RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,RUSHING ATT,RUSHING YDS,RUSHING TD,FL,G,FPTS,FPTS/G,ROST,POS
84,George Kittle (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.6%,TE
85,Antony Auclair (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
86,Robert Tonyan (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,25.4%,TE
87,Jacob Hollister (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
88,Mason Schreck (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
89,Cethan Carter (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
90,Mo Alie-Cox (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.1%,TE
91,Darrell Daniels (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
92,Blake Jarwin (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5%,TE
93,Eric Saubert (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
94,Ricky Seals-Jones (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.3%,TE
95,Johnny Mundt (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
96,Jason Croom (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
97,Anthony Firkser (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.0%,TE
98,Jaeden Graham (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
99,Kevin Rader (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
100,Donnie Ernsberger (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
101,Tanner Hudson (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
102,Ross Dwelley (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
103,Codey McElroy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
104,Will Dissly (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,TE
105,Mark Andrews (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.2%,TE
106,Dallas Goedert (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,87.1%,TE
107,Mike Gesicki (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,93.2%,TE
108,Troy Fumagalli (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
109,Hayden Hurst (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%,TE
110,Dalton Schultz (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,84.7%,TE
111,Ian Thomas (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
112,Jordan Akins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%,TE
113,David Wells (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
114,Jordan Franks (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
115,Ethan Wolf (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
116,Durham Smythe (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
117,Noah Fant (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.5%,TE
118,Chris Herndon IV (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
119,Ryan Izzo (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
120,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
121,Tyler Conklin (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,34.8%,TE
122,Matt Bushman (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
123,Tommy Tremble (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,TE
124,Tre' McKitty (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
125,Kenny Yeboah (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
126,Quintin Morris (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
127,Nick Eubanks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
128,Pro Wells (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
129,Miller Forristall (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
130,John Bates (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
131,Tony Poljan (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
132,Kylen Granson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
133,Hunter Long (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
134,Hunter Thedford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
135,Dominique Dafney (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
136,Jibri Blount (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
137,Brock Wright (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
138,Dylan Soehner (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
139,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
140,Zach Davidson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
141,John Raine (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
142,Shaun Beyer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
143,Bernhard Seikovits (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
144,Shane Zylstra (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
145,Noah Grey (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
146,Kalif Jackson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
147,Sal Cannella (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
148,Michael Jacobson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
149,Mark Vital Jr. (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
150,Briley Moore-McKinney (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
151,Jack Stoll (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
152,Sammis Reyes (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
153,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
154,Adam Shaheen (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
155,Evan Engram (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,28.0%,TE
156,Luke Stocker (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
157,Lee Smith (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
158,Daniel Hardy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
159,Dominique Curry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
160,Rob Gronkowski (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,86.2%,TE
161,Marquez Branson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
162,John Nalbone (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
163,Kyle Rudolph (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,TE
164,James Dearth (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
165,Travis Kelce (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,TE
166,Zach Ertz (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,72.8%,TE
167,Levine Toilolo (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
168,Luke Willson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
169,Ryan Griffin (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
170,Deangelo Peterson (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
171,Drake Dunsmore (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
172,Derek Carrier (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
173,Jimmy Graham (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%,TE
174,Demetrius Harris (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
175,Daniel Fells (FA),21,35,273,13.0,36,0,3,0,0,0,1,14,0.0,0.0,0.0%,TE
176,Dante Rosario (FA),26,48,313,12.0,26,0,2,0,0,0,0,14,0.0,0.0,0.0%,TE
177,Darnell Dinkins (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
178,David Johnson (FA),2,4,9,4.5,5,0,0,0,0,0,0,15,0.0,0.0,0.0%,TE
179,Delanie Walker (FA),21,33,233,11.1,39,0,0,3,34,0,2,16,0.0,0.0,0.1%,TE
180,Derek Fine (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
181,Dan Gronkowski (FA),1,3,4,4.0,4,0,0,0,0,0,0,2,0.0,0.0,0.0%,TE
182,Dustin Keller (FA),45,82,522,11.6,40,0,2,1,7,0,1,16,0.0,0.0,0.0%,TE
183,Fred Davis (FA),48,76,509,10.6,29,0,6,0,0,0,0,16,0.0,0.0,0.0%,TE
184,Gary Barnidge (FA),12,21,242,20.2,55,0,0,0,0,0,0,16,0.0,0.0,0.1%,TE
185,Heath Miller (FA),76,98,789,10.4,41,0,6,0,0,0,0,16,0.0,0.0,0.0%,TE
186,Isaiah Stanback (FA),3,7,22,7.3,9,0,0,0,0,0,0,6,0.0,0.0,0.0%,TE
187,J.P. Foschi (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
188,Jacob Tamme (FA),3,10,35,11.7,21,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
189,Jake Nordin (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
190,Dallas Clark (FA),100,133,1106,11.1,80,0,10,2,11,0,0,16,0.0,0.0,0.0%,TE
191,James Casey (FA),6,12,64,10.7,32,0,0,0,0,0,0,15,0.0,0.0,0.0%,TE
192,Anthony Fasano (FA),31,53,339,10.9,27,0,2,0,0,0,2,14,0.0,0.0,0.1%,TE
193,Antonio Gates (FA),79,114,1157,14.6,56,0,8,0,0,0,0,16,0.0,0.0,0.2%,TE
194,Bear Pascoe (FA),1,1,9,9.0,9,0,0,0,0,0,0,4,0.0,0.0,0.0%,TE
195,Ben Hartsock (FA),1,4,2,2.0,2,0,1,0,0,0,0,16,0.0,0.0,0.0%,TE
196,Benjamin Watson (FA),29,41,404,13.9,36,0,5,0,0,0,0,16,0.0,0.0,2.8%,TE
197,Billy Bajema (FA),8,11,94,11.8,27,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
198,Brad Cottam (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
199,Craig Stevens (FA),0,1,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%,TE
200,Brandon Myers (FA),4,6,19,4.8,6,0,0,0,0,0,0,11,0.0,0.0,0.0%,TE
201,Brandon Pettigrew (FA),30,54,346,11.5,30,0,2,0,0,0,0,11,0.0,0.0,0.0%,TE
202,Brent Celek (FA),76,112,971,12.8,47,0,8,0,0,0,0,16,0.0,0.0,0.0%,TE
203,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
204,Cameron Morrah (FA),1,1,3,3.0,3,0,0,0,0,0,0,3,0.0,0.0,0.0%,TE
205,Clark Harris (CIN),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%,TE
206,Colin Cloherty (FA),1,1,2,2.0,2,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
207,Tony Gonzalez (FA),83,135,867,10.4,27,0,6,0,0,0,0,16,0.0,0.0,0.0%,TE
208,Owen Daniels (FA),40,58,519,13.0,44,0,5,0,0,0,0,8,0.0,0.0,0.0%,TE
209,Richard Quinn (FA),0,1,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,TE
210,Tony Scheffler (FA),31,50,416,13.4,52,0,2,0,0,0,0,15,0.0,0.0,0.0%,TE
211,Mike Leach (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
212,Vernon Davis (FA),78,129,965,12.4,73,0,13,0,0,0,0,16,0.0,0.0,1.6%,TE
213,Will Heller (FA),29,50,296,10.2,24,0,3,0,0,0,0,16,0.0,0.0,0.0%,TE
214,Zach Miller (FA),21,27,212,10.1,62,0,2,1,3,0,0,14,0.0,0.0,0.0%,TE
215,Zach Miller (FA),66,99,805,12.2,86,0,3,0,0,0,0,15,0.0,0.0,0.0%,TE
216,Zach Potter (FA),1,1,3,3.0,3,0,0,0,0,0,0,1,0.0,0.0,0.0%,TE
217,Jeff King (FA),25,33,200,8.0,32,0,3,0,0,0,0,16,0.0,0.0,0.0%,TE
218,Jermichael Finley (FA),55,72,676,12.3,62,0,5,0,0,0,1,13,0.0,0.0,0.0%,TE
219,Joel Dreessen (FA),26,39,320,12.3,25,0,1,0,0,0,0,16,0.0,0.0,0.0%,TE
220,Joey Haynos (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
221,John Carlson (FA),51,83,574,11.3,42,0,7,0,0,0,0,16,0.0,0.0,0.0%,TE
222,John Phillips (FA),7,9,62,8.9,23,0,0,0,0,0,0,16,0.0,0.0,0.0%,TE
223,Justin Snow (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
224,Keith Zinger (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
225,Kellen Davis (FA),9,14,75,8.3,18,0,3,0,0,0,0,16,0.0,0.0,0.2%,TE
226,Kellen Winslow (FA),77,126,884,11.5,42,0,5,1,7,0,0,16,0.0,0.0,0.0%,TE
227,Kory Sperry (FA),3,6,31,10.3,13,0,1,0,0,0,0,8,0.0,0.0,0.0%,TE
228,Martellus Bennett (FA),15,30,159,10.6,21,0,0,0,0,0,0,14,0.0,0.0,23.0%,TE
229,Matt Spaeth (FA),5,7,25,5.0,9,0,1,0,0,0,0,16,0.0,0.0,0.0%,TE
230,Matthew Mulligan (FA),1,1,2,2.0,2,0,0,0,0,0,0,5,0.0,0.0,0.0%,TE
231,Daniel Brown (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
232,Beau Brinkley (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
233,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
234,Tyler Ott (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
235,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
236,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
237,Hunter Henry (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,64.2%,TE
238,Bronson Kaufusi (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
239,Eric Tomlinson (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
240,Tyler Higbee (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,84.8%,TE
241,C.J. Uzomah (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.3%,TE
242,Darren Waller (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.8%,TE
243,Khari Lee (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
244,James O'Shaughnessy (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
245,Geoff Swaim (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,TE
246,Matt LaCosse (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
247,Austin Hooper (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,22.5%,TE
248,Nick Vannett (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
249,Joshua Perkins (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
250,Zach Wood (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
251,Garrett Griffin (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
252,O.J. Howard (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.3%,TE
253,David Njoku (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.8%,TE
254,Alex Ellis (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
255,Stephen Anderson (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
256,J.P. Holtz (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
257,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
258,Jack Doyle (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,TE
259,Logan Thomas (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,52.3%,TE
260,Eric Ebron (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.2%,TE
261,Xavier Grimble (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
262,Richard Rodgers (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
263,Chris Manhertz (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
264,Kyle Nelson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TE
265,Maxx Williams (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%,TE
266,Jesse James (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
267,Tyler Kroft (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,TE
268,Nick Boyle (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
269,MyCole Pruitt (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
270,Blake Bell (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
271,Darren Fells (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TE
272,Cameron Brate (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.9%,TE
